application_id,core_project_num,canonical_org_id,pi_name_raw,fiscal_year,total_cost,is_r01,activity_code,mechanism_family,project_title,modal_department,nih_org_dept,is_department_of_surgery,surgical_share,n_affiliations,name_match,n_forenames_seen,rule,validation_kappa,profiled_at
11126071,R01CA264837,IPF7893501,"YANG, JUN J.",2025,599172.0,True,R01,R01,Biomarkers of dasatinib response and resistance in T-cell acute lymphoblastic leukemia,GENERAL_AND_UNSPECIFIED_SURGERY,SURGERY,True,0.6667,12,full_forename,10,majority,0.916,2026-08-01T17:37:06+00:00
10223310,U01ES029516,IPF861001,"HOLLAND, ERIC C.",2021,152307.0,False,U01,U,Precision disease prevention via somatic mutagenesis enumeration (PREDICTION),NEUROSURGERY,NEUROSURGERY,False,1.0,1,full_forename,2,majority,0.916,2026-08-01T16:16:54+00:00
10294170,R35CA253119,IPF861001,"HOLLAND, ERIC C.",2021,485162.0,False,R35,R_OTHER,The role and mechanism of alternative RNA splice variants and gene fusions as drivers of cancer,NEUROSURGERY,NEUROSURGERY,False,1.0,1,full_forename,2,majority,0.916,2026-08-01T16:16:54+00:00
10394666,U54CA243125,IPF861001,"HOLLAND, ERIC C.",2021,41230.0,False,U54,U,Biology and therapy of C11orf95-RELA fusion-driven ependymoma,NEUROSURGERY,NEUROSURGERY,False,1.0,1,full_forename,2,majority,0.916,2026-08-01T16:16:54+00:00
10129935,R01DC012142,MEEI,"ARENBERG, JULIE G",2021,361250.0,True,R01,R01,Perceptual consequences of cochlear implant,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10604526,R01DC012142,MEEI,"ARENBERG, JULIE G",2022,562403.0,True,R01,R01,Perceptual implications of cochlear implant electrode-neuron interfaces,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10705794,R01DC012142,MEEI,"ARENBERG, JULIE G",2023,601151.0,True,R01,R01,Perceptual implications of cochlear implant electrode-neuron interfaces,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10825043,R01DC021606,MEEI,"ARENBERG, JULIE G",2023,453502.0,True,R01,R01,Improving Cochlear Implant Outcomes Through Modeling and Programming Strategies Based on Human Inner Ear Pathology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10894270,R01DC012142,MEEI,"ARENBERG, JULIE G",2024,578121.0,True,R01,R01,Perceptual implications of cochlear implant electrode-neuron interfaces,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10931685,R01DC021606,MEEI,"ARENBERG, JULIE G",2024,489110.0,True,R01,R01,Improving Cochlear Implant Outcomes Through Modeling and Programming Strategies Based on Human Inner Ear Pathology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11103277,R01DC012142,MEEI,"ARENBERG, JULIE G",2025,582301.0,True,R01,R01,Perceptual implications of cochlear implant electrode-neuron interfaces,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11141859,R01DC021606,MEEI,"ARENBERG, JULIE G",2025,600809.0,True,R01,R01,Improving Cochlear Implant Outcomes Through Modeling and Programming Strategies Based on Human Inner Ear Pathology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,10,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10067576,R01NS108968,MEEI,"BLEIER, BENJAMIN",2021,527042.0,True,R01,R01,Direct CNS Delivery System for BDNF AntagoNATs using Heterotopic Mucosal Grafting for the Treatment of Parkinson's Disease,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,78,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10308678,R01NS108968,MEEI,"BLEIER, BENJAMIN",2022,504376.0,True,R01,R01,Direct CNS Delivery System for BDNF AntagoNATs using Heterotopic Mucosal Grafting for the Treatment of Parkinson's Disease,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,78,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10534663,R01NS108968,MEEI,"BLEIER, BENJAMIN",2023,504376.0,True,R01,R01,Direct CNS Delivery System for BDNF AntagoNATs using Heterotopic Mucosal Grafting for the Treatment of Parkinson's Disease,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,78,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11113588,K08DC022696,MEEI,"CHARI, DIVYA A.",2025,194400.0,False,K08,K,The Phex Pathway: Mechanisms Underlying a Meniere's Disease Subtype,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.9394,33,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10066340,R01DC016875,MEEI,"CHEN, ZHENG-YI",2021,520571.0,True,R01,R01,Development of Genome Editing as Treatment for Genetic Hearing Loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10288164,R01DC016875,MEEI,"CHEN, ZHENG-YI",2021,425000.0,True,R01,R01,Development of Genome Editing as Treatment for Genetic Hearing Loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10387120,UH3TR002636,MEEI,"CHEN, ZHENG-YI",2021,1638192.0,False,UH3,U,Efficient in Vivo RNP-based Gene Editing in the Sensory Organ Inner Ear Using Bioreducible Lipid Nanoparticles,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10326343,R01DC016875,MEEI,"CHEN, ZHENG-YI",2022,520571.0,True,R01,R01,Development of Genome Editing as Treatment for Genetic Hearing Loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10470326,UH3TR002636,MEEI,"CHEN, ZHENG-YI",2022,1639716.0,False,UH3,U,Efficient in Vivo RNP-based Gene Editing in the Sensory Organ Inner Ear Using Bioreducible Lipid Nanoparticles,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10620471,UH3TR002636,MEEI,"CHEN, ZHENG-YI",2022,505567.0,False,UH3,U,SCGE Disease Models Studies Supplement: Development of LNP-mediated based editing to treat Leber Congenital Amaurosis (LCA) for vision restoration in mouse model,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10542663,R01DC016875,MEEI,"CHEN, ZHENG-YI",2023,520571.0,True,R01,R01,Development of Genome Editing as Treatment for Genetic Hearing Loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
11041663,U01TR005352,MEEI,"CHEN, ZHENG-YI",2024,3314560.0,False,U01,U,AAV-mediated editing to treat human autosomal dominant hearing loss DFNA41 and DFNA2,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
11195632,U01TR005352,MEEI,"CHEN, ZHENG-YI",2025,3227062.0,False,U01,U,AAV-mediated editing to treat human autosomal dominant hearing loss DFNA41 and DFNA2,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,2,full_forename,3,majority,0.916,2026-08-01T18:12:44+00:00
10089435,R01DC016079,MEEI,"CHENG, JEFFREY TAO",2021,408421.0,True,R01,R01,Eardrum function in live and cadaveric ears: Research and clinical relevance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.75,4,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10443501,R01DC016079,MEEI,"CHENG, JEFFREY TAO",2022,420645.0,True,R01,R01,Middle Ear Nonlinearity in High Intensity Sound: Impact on Hearing Damage and Protection,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.75,4,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10591539,R01DC016079,MEEI,"CHENG, JEFFREY TAO",2023,403444.0,True,R01,R01,Middle Ear Nonlinearity in High Intensity Sound: Impact on Hearing Damage and Protection,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.75,4,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10791842,R01DC016079,MEEI,"CHENG, JEFFREY TAO",2024,403234.0,True,R01,R01,Middle Ear Nonlinearity in High Intensity Sound: Impact on Hearing Damage and Protection,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.75,4,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
11046546,R01DC016079,MEEI,"CHENG, JEFFREY TAO",2025,403012.0,True,R01,R01,Middle Ear Nonlinearity in High Intensity Sound: Impact on Hearing Damage and Protection,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.75,4,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10435013,R01DC020322,MEEI,"EDGE, ALBERT",2022,617363.0,True,R01,R01,Determination of Hair Cell Fate from Postnatal Cochlear Supporting Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10617788,R01DC020322,MEEI,"EDGE, ALBERT",2023,617363.0,True,R01,R01,Determination of Hair Cell Fate from Postnatal Cochlear Supporting Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10829378,R01DC020322,MEEI,"EDGE, ALBERT",2024,617363.0,True,R01,R01,Determination of Hair Cell Fate from Postnatal Cochlear Supporting Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11076780,R01DC020322,MEEI,"EDGE, ALBERT",2025,617363.0,True,R01,R01,Determination of Hair Cell Fate from Postnatal Cochlear Supporting Cells,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10215652,K23DE029811,MEEI,"FADEN, DANIEL",2021,173772.0,False,K23,K,Dissecting temporal and spatial dynamics of immunotherapy resistance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10373210,R03DE030550,MEEI,"FADEN, DANIEL",2022,168000.0,False,R03,R_OTHER,Cell free HPV DNA detection in the diagnostic and surgical settings,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10374916,K23DE029811,MEEI,"FADEN, DANIEL",2022,173772.0,False,K23,K,Dissecting temporal and spatial dynamics of immunotherapy resistance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10584473,R03DE030550,MEEI,"FADEN, DANIEL",2023,168000.0,False,R03,R_OTHER,Cell free HPV DNA detection in the diagnostic and surgical settings,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10584610,K23DE029811,MEEI,"FADEN, DANIEL",2023,173772.0,False,K23,K,Dissecting temporal and spatial dynamics of immunotherapy resistance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10811752,K23DE029811,MEEI,"FADEN, DANIEL",2024,173772.0,False,K23,K,Dissecting temporal and spatial dynamics of immunotherapy resistance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11060027,K23DE029811,MEEI,"FADEN, DANIEL",2025,173772.0,False,K23,K,Dissecting temporal and spatial dynamics of immunotherapy resistance,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,46,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10263291,U01DC019279,MEEI,"HARTNICK, CHRISTOPHER J",2021,760778.0,False,U01,U,Effects of Hypoglossal Nerve Stimulation on Cognition & Language in Down Syndrome,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.9833,60,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10470820,U01DC019279,MEEI,"HARTNICK, CHRISTOPHER J",2022,760778.0,False,U01,U,Effects of Hypoglossal Nerve Stimulation on Cognition & Language in Down Syndrome,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.9833,60,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10691250,U01DC019279,MEEI,"HARTNICK, CHRISTOPHER J",2023,744407.0,False,U01,U,Effects of Hypoglossal Nerve Stimulation on Cognition & Language in Down Syndrome,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.9833,60,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10905009,U01DC019279,MEEI,"HARTNICK, CHRISTOPHER J",2024,694646.0,False,U01,U,Effects of Hypoglossal Nerve Stimulation on Cognition & Language in Down Syndrome,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.9833,60,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10219805,R01DC017166,MEEI,"INDZHYKULIAN, ARTUR",2021,577854.0,True,R01,R01,Molecular Basis of Hair Cell Stereocilia Bundle Morphology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10410746,R01DC017166,MEEI,"INDZHYKULIAN, ARTUR",2021,306359.0,True,R01,R01,Molecular Basis of Hair Cell Stereocilia Bundle Morphology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10422064,R01DC020190,MEEI,"INDZHYKULIAN, ARTUR",2022,662410.0,True,R01,R01,Development of Gene Therapy for Hereditary Deafness using Rational Protein Engineering,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10454135,R01DC017166,MEEI,"INDZHYKULIAN, ARTUR",2022,577854.0,True,R01,R01,Molecular Basis of Hair Cell Stereocilia Bundle Morphology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10499078,R01DC017166,MEEI,"INDZHYKULIAN, ARTUR",2022,44127.0,True,R01,R01,Molecular Basis of Hair Cell Stereocilia Bundle Morphology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10594618,R01DC017166,MEEI,"INDZHYKULIAN, ARTUR",2022,52954.0,True,R01,R01,Molecular Basis of Hair Cell Stereocilia Bundle Morphology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10649587,R01DC020190,MEEI,"INDZHYKULIAN, ARTUR",2023,622863.0,True,R01,R01,Development of Gene Therapy for Hereditary Deafness using Rational Protein Engineering,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10848426,R01DC020190,MEEI,"INDZHYKULIAN, ARTUR",2024,614272.0,True,R01,R01,Development of Gene Therapy for Hereditary Deafness using Rational Protein Engineering,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11170076,R01DC020190,MEEI,"INDZHYKULIAN, ARTUR",2024,44776.0,True,R01,R01,Development of Gene Therapy for Hereditary Deafness using Rational Protein Engineering,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11105969,R01DC020190,MEEI,"INDZHYKULIAN, ARTUR",2025,655725.0,True,R01,R01,Development of Gene Therapy for Hereditary Deafness using Rational Protein Engineering,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11139658,R21DC022085,MEEI,"INDZHYKULIAN, ARTUR",2025,473749.0,False,R21,R_OTHER,In-silico screen and in-vivo evaluation of FDA-approved drugs to treat noise-induced hearing loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,13,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10867464,T32DC000020,MEEI,"JUNG, DAVID H",2024,173089.0,False,T32,T,Research Training in Otolaryngology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.95,20,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11143688,T32DC000020,MEEI,"JUNG, DAVID H",2025,88420.0,False,T32,T,Research Training in Otolaryngology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.95,20,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10949379,K08DC022004,MEEI,"KEMPFLE, JUDITH",2024,194400.0,False,K08,K,Plasticity of auditory cortex microglia and perineuronal nets after hearing loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,14,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11109685,K08DC022004,MEEI,"KEMPFLE, JUDITH",2025,194400.0,False,K08,K,Plasticity of auditory cortex microglia and perineuronal nets after hearing loss,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,14,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10104624,K08DC019128,MEEI,"KOZIN, ELLIOTT",2021,186095.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10295788,K08DC019128,MEEI,"KOZIN, ELLIOTT",2022,186095.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10531215,K08DC019128,MEEI,"KOZIN, ELLIOTT",2023,186095.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10862947,K08DC019128,MEEI,"KOZIN, ELLIOTT",2023,75600.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10744216,K08DC019128,MEEI,"KOZIN, ELLIOTT",2024,186095.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10986133,K08DC019128,MEEI,"KOZIN, ELLIOTT",2025,186095.0,False,K08,K,Neural Mechanisms Underlying the Auditory Phenotype of Mild Traumatic Brain Injury,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,52,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10222641,P50DC015857,MEEI,"KUJAWA, SHARON G",2021,2361915.0,False,P50,P,"Cochlear Synaptopathy: Prevalence, Diagnosis and Functional Consequences",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10422246,P50DC015857,MEEI,"KUJAWA, SHARON G",2022,2701343.0,False,P50,P,"Cochlear Synaptopathy: Prevalence, Diagnosis and Functional Consequences",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10641746,P50DC015857,MEEI,"KUJAWA, SHARON G",2023,2684344.0,False,P50,P,"Cochlear Synaptopathy: Prevalence, Diagnosis and Functional Consequences",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10896017,P50DC015857,MEEI,"KUJAWA, SHARON G",2024,2684343.0,False,P50,P,"Cochlear Synaptopathy: Prevalence, Diagnosis and Functional Consequences",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
11158987,P50DC015857,MEEI,"KUJAWA, SHARON G",2025,2684343.0,False,P50,P,"Cochlear Synaptopathy: Prevalence, Diagnosis and Functional Consequences",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,4,full_forename,1,majority,0.916,2026-08-01T18:12:44+00:00
10982678,R01DE033427,MEEI,"KUMAR, ANAND T.N.",2023,565919.0,True,R01,R01,Fluorescence lifetime-based tumor contrast enhancement using exogenous probes,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
10983625,R01CA260857,MEEI,"KUMAR, ANAND T.N.",2023,205000.0,True,R01,R01,Multiplexed time domain fluorescence tomography of tumor biomarkers during immunotherapy,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
10810859,R01CA260857,MEEI,"KUMAR, ANAND T.N.",2024,436422.0,True,R01,R01,Multiplexed time domain fluorescence tomography of tumor biomarkers during immunotherapy,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
10931674,R01DE033427,MEEI,"KUMAR, ANAND T.N.",2024,456031.0,True,R01,R01,Fluorescence lifetime-based tumor contrast enhancement using exogenous probes,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
11101953,R01EB036978,MEEI,"KUMAR, ANAND T.N.",2025,637950.0,True,R01,R01,Fluorescence lifetime-based intraoperative imaging system for sarcoma surgeries,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
11114011,R01CA260857,MEEI,"KUMAR, ANAND T.N.",2025,457001.0,True,R01,R01,Multiplexed time domain fluorescence tomography of tumor biomarkers during immunotherapy,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
11195591,R01DE033427,MEEI,"KUMAR, ANAND T.N.",2025,450915.0,True,R01,R01,Fluorescence lifetime-based tumor contrast enhancement using exogenous probes,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,5,full_forename,5,majority,0.916,2026-08-01T18:12:44+00:00
10073496,R01DC017425,MEEI,"LEWIS, RICHARD F",2021,528669.0,True,R01,R01,Temporal Synthesis of Vestibular and Extra-Vestibular Sensory Signals,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10192695,R01DC018287,MEEI,"LEWIS, RICHARD F",2021,436541.0,True,R01,R01,Vestibular Precision: Physiology and Pathophysiology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10319581,R01DC017425,MEEI,"LEWIS, RICHARD F",2022,528669.0,True,R01,R01,Temporal Synthesis of Vestibular and Extra-Vestibular Sensory Signals,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10610119,R01DC018287,MEEI,"LEWIS, RICHARD F",2022,86870.0,True,R01,R01,Vestibular Precision: Physiology and Pathophysiology,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10542672,R01DC017425,MEEI,"LEWIS, RICHARD F",2023,528669.0,True,R01,R01,Temporal Synthesis of Vestibular and Extra-Vestibular Sensory Signals,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10942166,R01DC021981,MEEI,"LEWIS, RICHARD F",2024,651779.0,True,R01,R01,"Vestibular implant tested in patients with peripheral vestibular damage: effects on spatial orientation, navigation, and neuropsychologic function",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
11047133,R01DC021434,MEEI,"LEWIS, RICHARD F",2025,620240.0,True,R01,R01,Vestibular dysfunction in patients with sporadic vestibular schwannomas and NF2-related schwannomatosis.,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
11177904,R01DC021981,MEEI,"LEWIS, RICHARD F",2025,509361.0,True,R01,R01,"Vestibular implant tested in patients with peripheral vestibular damage: effects on spatial orientation, navigation, and neuropsychologic function",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
11371741,R01DC021981,MEEI,"LEWIS, RICHARD F",2025,112008.0,True,R01,R01,"Vestibular implant tested in patients with peripheral vestibular damage: effects on spatial orientation, navigation, and neuropsychologic function",OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,0.5882,17,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10112882,R01DC016874,MEEI,"NAKAJIMA, HIDEKO HEIDI",2021,327896.0,True,R01,R01,Implantable Microphones for Fully Implantable Hearing Prosthetics,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,7,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10124372,R01DC013303,MEEI,"NAKAJIMA, HIDEKO HEIDI",2021,491613.0,True,R01,R01,Human Cochlear Structure & Function,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,7,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10360143,R01DC016874,MEEI,"NAKAJIMA, HIDEKO HEIDI",2021,40277.0,True,R01,R01,Implantable Microphones for Fully Implantable Hearing Prosthetics,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,7,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
10347331,R01DC013303,MEEI,"NAKAJIMA, HIDEKO HEIDI",2022,491613.0,True,R01,R01,Human Cochlear Structure & Function,OTOLARYNGOLOGY_HNS,OTOLARYNGOLOGY,False,1.0,7,full_forename,2,majority,0.916,2026-08-01T18:12:44+00:00
